Prompt,Generation,Coherence,Musical Quality,Pop Style
Thought I'd end up with,"Thought I'd end up with the best of my life (I've been waiting for a long time) There's nothing you can do to make me feel better, no matter how good it is You don't even know what we're talking about at this point in our lives We'll never be together again."
"Down for one night, like","Down for one night, like it's been my whole life And I can't wait to see what the hell is going on 'Cause we've got a lot of people out here and they're looking at each other with their eyes wide open The only thing that keeps me from falling in love Is there something else you could do?"
I poured you a glass,"I poured you a glass of wine on my face And I said, ‘You're the only one who can't let me down’"
I might be anyone A,"I might be anyone A lot of things, but I don't know what it's like to live in a world where you're the only one You've been with me for so long Why are we still here? And why is there no such thing as 'bout' on my mind (Oh-ooh) How much time has gone and how many people have died So far too often"
"Oh yeah, yeah, yeah Oh","Oh yeah, yeah, yeah Oh I don't know what it's like to be the first time you've been a part of my life 'Cause we're so different from each other (Yeah) And that makes me feel better and more than anything else"
"I've been hearin' symphonies Before,","I've been hearin' symphonies Before, I don't know what's in your heart? You're the one who wants me to be There is a time when you can get it all out of my head 'Cause there are so many things that make us feel like we were born into this world We'll never see them again (Oh-oh) Come and play with each other"
"Get low, get-get-get low Get","Get low, get-get-get low Get in touch with your friends You're the only one who doesn't want to be a part of my life And I'll never let you down But it's not so easy for me"
"I, I couldn't level up","I, I couldn't level up for the first time in my life It's hard to believe that you've been through it All of your friends and family have told me they're just a little bit too late 'Cause no one ever knows how much we can spend on each other You'll never be alone with someone else But there are so many people who feel like this Every day is different And"
Yeah Found cigarettes in your,"Yeah Found cigarettes in your car, but you don't know what it's like to be a part of my life I've been thinking about all the things that make me feel good (I'm not sure if this is true)"
Walking in with good intentions,"Walking in with good intentions,"" he said, ""I don't know what it's like to be a part of my life."" And I'm not the only one."
Halos of diamonds dancing over,"Halos of diamonds dancing over my head I don't know what it's like to be in a world where you're the only one 'Cause we've got so many things that nobody else can get away from each other, no matter who they are (I'm not even close with myself) So let me start by saying ""Oh-oh"" And then go back and look at your face"
Happy People I want to,"Happy People I want to live in a world where you don't know what's going on You're the only one who can take care of me, and we'll never be together We've been friends for more than two or three years (I'm still living with my parents) My heart is beating so hard It feels like nothing has ever gone wrong So many people have said that they'd rather"
Always running from what feels,"Always running from what feels right There's nothing wrong with the way I've been around for a long time Don't know where to go When you're on your own You'll never see me again Oh, my love is so much more than it ever was before (I'm still alive now)"
I was feeling nostalgic for,"I was feeling nostalgic for a long time, but I don't know what it's like to be in this world You're the one who gave me so much of my life And when you look at your eyes and say ""Oh-oh"" 'Cause we've been through all these years We'll never see each other again"
I felt your hand On,"I felt your hand On the back of my heart And I said, 'You know what it's like to live in a world where you can't be alone You've been there for so long We'll never see each other again."""
You wake up It's raining,"You wake up It's raining down on me And I don't know what you're going to do You've been dreaming of your life for a long time But it turns out that we are not the only ones To be honest, there is no doubt in my mind (I just wanna say 'bout) We were born and raised by our parents All these years have made us so much better"
"Give me a second I,","Give me a second I, you know what it's like to be here for the first time in my life We've been together since we were born (We're still apart from each other) The only thing that matters right now is our love And this isn't gonna change anytime soon"
I'm in awe of what,"I'm in awe of what you've done to me, but I can't let it slip away You're the only one who's been here for a long time"
We cut the legs off,"We cut the legs off of me, but I don't know what it's like to be with you We've been living in this world for a long time The only thing we can do right now is make us feel good about each other You're my best friend Whoa-ha!"
"Every day, you remind me","Every day, you remind me of the pain I've been through for a long time It's hard to get away with it You're always on my mind (I don't even know what that means) Your life is so much more important than anything else We are all in this together And we can never let each other go 'Cause no one will ever stop us from falling apart The only thing"
There was a time I,"There was a time I didn't want to be with you, but that's what it feels like You're the only one who can get me out of your misery We've been together for overhundred years And we'll never see each other again 'Cause there is no love in this world (I'm not alone) There are so many different people and they all have their own problems"
Blow the smoke away I,"Blow the smoke away I don't know what you're saying, but it's just a matter of time for me to make up my mind The only thing that matters is how many times we've been with each other"
I remember when we were,"I remember when we were together, but I don't know what it means to be with someone who's been around me for a long time The only thing you can do is put your hands in the sand and up on top of each other"
Oh my god... Jump! Welcome,"Oh my god... Jump! Welcome back to the world I've been here for a long time, but now it's all over again You can't stop me from falling in love With your eyes wide open and you know that we'll never ever be together We're not gonna let go of one another 'Cause this is so much more than anything else (I just wanna say goodbye) Come on"
I know that we are,"I know that we are in love with each other But I don't care what you say, it's just a matter of time You're the only one who knows how to get away from me 'Cause my life is so much more complicated than ever before We've been together for over two hundred years And all our lives have turned upside-down Just like your mother did when she was growing up"
Zero dark thirty All the,"Zero dark thirty All the things that I've been doing for a long time If you don't know what it's like to be in this world You'll never see me again, no one will ever change my mind The only thing we can do is make our way out of here We're gonna try and get away with each other 'Cause there are so many people around us So much more than"
"I've been to Paris, made","I've been to Paris, made my dreams come true 'Cause I don't know what you're gonna do It's just a matter of time and we'll be here for the rest Of our lives We will never see each other again"
What do you mean? I'm,"What do you mean? I'm just trying to get it out of my mind You're the only one who doesn't know what's going on In this world where we live We've been living for a long time, but now our lives are being turned upside-down And everything is falling apart So let me start off by saying that every single thing in your life can be better than anything else"
Never was a leader Never,"Never was a leader Never had anything to do with me Don't you know what I'm up for? You're the only one who's gonna take it all out of my mind Oh-oh, look at your eyes and say ""I'll never be here again"" 'Cause we've got so many people on our side We gotta make sure that everything is safe And nobody will ever let us"
I'm halfway gone We fought,"I'm halfway gone We fought for my life, but I don't know what we're going to do It's just a matter of time until you've got me on your mind 'Cause it feels so damn good right now You'll never be the only one out there Whoa-woah!"
Play that song The one,"Play that song The one thing I've been missing for a long time Let me tell you what it's like to live in the same place You don't wanna be alone, but your life is so much more than we could ever know We're going back and forth with each other And all of us are on our own (I'm not too far away from home) Oh-ooh Yeah"
Climb on board We'll go,"Climb on board We'll go out and find a way to get you back There's only one thing we can do Right now, but I don't know what it would be like if all of us were in the same place"
"Rack it, fix it, trash","Rack it, fix it, trash It's just a matter of time And I can't wait to see what the hell is going on in my head So let me know if you're feeling right now We've been living this life for overa thousand years and we'll never be alone The only thing that keeps us apart from each other 'Cause our lives are so much better than one"
Moving on the floor now,"Moving on the floor now, I don't know what it's like to be in front of your eyes When you're looking back at me You've been waiting for a long time The only thing we can do is try and get us together We'll never see each other again"
You don't have my number,"You don't have my number, but you've got me in your head You're not the only one that I need to know It's been a long time since we were born And this is what it feels like To go out and take care of yourself 'Cause there are so many people who will never give up on each other We'll be back together again (I'm gonna say goodbye)"
So tell me why Why,"So tell me why Why don't you do this? I've been thinking about it for a long time, but no one knows what the hell is going on in my head It's hard to keep track of how many things have gone wrong and where we are right now (I'm not sure) The only thing that can stop us from falling into place We'll never be alone with each other"
How can you wait in,"How can you wait in front of me? I don't know what it's like to be alone with your friends You're the only one who really cares about each other 'Cause they've been there for a long time And we'll never get back together again (Oh, yeah)"
Even though we both know,"Even though we both know each other, I don't care if you're the only one It's just a matter of time for us to get together We've been talking about every single thing in my life So let me go and see what it feels like"
Standing in the cold in,"Standing in the cold in front of me, I've been waiting for you all my life And it's not so easy to come up with a reason Why don't we love each other?"
"Get a little closer, let","Get a little closer, let me tell you what I'm thinking about You're the only one who can't get it all out of my head What's going on in your mind right now? How do we know how to make this thing work?"""
We lost ourselves inside a,"We lost ourselves inside a place where we didn't know what to do If you're in love with me, I'm not gonna let it go 'Cause there's no way out of this world We've been together for the past two years (we'll never see each other again) The only thing that keeps us apart from one another is how much time has gone by So many things have changed"
How did we get here?,"How did we get here? I don't know what it's like to live in a world where you're the only one You've got your hands on my shoulder And they say, 'You'll never see me again' (Oh-oh)"
"It's early morning, the sun","It's early morning, the sun has dawned on me and I've been waiting for it to get out of my head 'Cause you don't know where we're gonna goin' (Oh-ooh) There is no one else in this world that can be more than a thousand miles away"
"Missing you, missing you Missing","Missing you, missing you Missing me I don't know what it's like to fall in love with your loved ones You're the only one who has been around for a long time (I'm not sure if this is true) There are so many things that we can do But all of them make us miss each other 'Cause up on my mind We've got our eyes wide open and"
"Giving up, giving in Don't","Giving up, giving in Don't you know what's going on? I've been thinking about it for a long time (I'm just trying to keep my mind) You're the only one who can get me out of this mess We all need each other and we'll never be together 'Cause there are so many things that make our lives much more difficult than they ever have Been looking at"
Let me tell you a,"Let me tell you a little bit about what's going on in my mind You know that I'm not the only one who doesn't want to be alone, but we're all together We've been apart for overa thousand years How many times did it take us so long? So much time has gone out of our way To try and find someone else Who could have said something like this"
When routine bites hard and,"When routine bites hard and I don't know what it's like to fall in love with someone else You're the only one who can take care of me If you've been on my side for a long time, your life will be so much more than we ever had We'll never see each other again"
I feel the night explode,"I feel the night explode in my head, but I don't know what it's like to be alone when you're with me You've been there for a long time and we'll never get back together again The only thing that matters is how many of us will ever see each other"
"(I bet, I bet my","(I bet, I bet my heart won't let you down) It's just a matter of time before we get to know You're the only one who can tell me what it feels like To be in love with someone else?"
She got a body like,"She got a body like that, but I don't know what's going to happen in the next couple of days If you look at my face and say ""I'm sorry"" You're not gonna let me go Any more time is better than it would have Been so long ago (Yeah) We've been together for overa-hundred years And we'll never see each other again"
"Hey, boy, stop pacing 'round","Hey, boy, stop pacing 'round And I don't know what it's like to be in such a bad place You're the only one that can make me feel so good When you look at my face and say ""I'm sorry for all of your problems"" (Oh-huh)"
I must be the kings,"I must be the kings of my dreams But I don't know what to do It's been a long time since we were born And when you say, 'Let me take it for granted' You're right there in your heart The only thing that keeps us from falling apart is our love We'll never get back together again (Oh-oh)"
"Whoa-oh, whoa-oh Whoa-oh, whoa-oh (Vengaboys","Whoa-oh, whoa-oh Whoa-oh, whoa-oh (Vengaboys) Don't you know what I'm talking about? It's been a in my mind for the last couple of years and it feels so good to be with me Now that we're together We've got our hearts set on fire And no one can stop us from falling apart"
"You, with your words like","You, with your words like I don't know what you're talking about 'Cause it's so hard for me to get out of my way (I'm not alone) You've been in the wrong place For a long time There was no one who could have said that we would never be together We were just two years away from each other But now there are more than enough people around us"
Walking outside labyrinthian Over cracks,"Walking outside labyrinthian Over cracks in my mind I don't know what it's like to be alone You're the one with me, you've been there for a long time The only thing we can do right now is get out of here and make our way back home"
In the salsify mains of,"In the salsify mains of my life I don't know what it's like to be in a situation where you're on your own You've been doing this for so long, but no one has ever told me 'I'm not going anywhere' But there are things that we can do right now We could go back and look at each other with their eyes wide open And every time"
I'm thirty-something going on thirteen,"I'm thirty-something going on thirteen, and I don't know what it's like to live in a world where you're the only one who can make your dreams come true"
"Hush, now let's go quiet","Hush, now let's go quiet I don't know what you're going to do 'Cause we've got a lot of people out there who just wanna be here for the first time in my life We'll never see each other again (I'm not kidding) Oh-huh!"
Oooh Cool yourself down I,"Oooh Cool yourself down I don't know what it's like to be a part of your life Oh, you're the one who makes me feel so good You've been my best friend for more than 20 years (I'm not gonna say that anymore) My heart is in love with this girl 'Cause she had her mind set on fire So we can make our dreams come true And"
"Alright, come close Let me","Alright, come close Let me tell you what it's like to be a part of my life And I can't help but feel that we're in the same place We've been together for away from each other 'Cause this is so much more than they ever had (I'm not sure if there was anything wrong with them) So let us go back and get our hands on one another"
Whoah-oh Whoah-oh Whoah-oh Whoah I'm,"Whoah-oh Whoah-oh Whoah-oh Whoah I'm the only one who knows what it's like to live in a world where we don't have enough money, no matter how much you put your hands on me And all of my friends know that they're not alone We've been together for with each other 'Cause our lives are so different than ours' So"
Oh it's a long way,"Oh it's a long way to go Oh, I don't know where you're coming from You've got me in the back of your mind (I'm on my own) 'Cause there are so many things that we can do for one reason or another We'll never see each other again The world will always be filled with people who make us feel like they were born and raised by our"
Verse 1: Can't cope with,"Verse 1: Can't cope with all the pain I've been through, but it's just a matter of time (I'm not sure what you're talking about)"
Mi and di mandem We,"Mi and di mandem We don't know what it's like to be in this world, but we've been there for a long time You're the only one who can make me feel so happy And I'm not gonna let you go"
I fell by the wayside,"I fell by the wayside and I'm falling in love with you Don't know what it's like to be alone You've been my best friend for a long time, but no one has ever let me down The only thing we can do right now is get out of here We'll never see each other again 'Cause our lives are so much better than they could have Been two years ago"
What'll it be now mister,"What'll it be now mister? I don't know what the hell is going on in my head It's just a matter of time for me to wake up and say, ""I'm not gonna let you down"" (Oh-huh) You're so much more than we've ever been In love with each other 'Cause there are times when no one else can get together And"
"Come with me baby, give","Come with me baby, give it to you Don't take my word for granted You're the best I've ever seen It's just a matter of time The only thing that matters is how far we can go 'Cause there are so many people on our side Who could have been better off if they'd come and said ""I'm not alone"" (Yeah) We all know each other well"
My head is spinnin' around,"My head is spinnin' around me, but I don't know what it's like to be a part of your life You're the only one who can make you feel good When we go out and see each other We've been together for more than two years (I'm not sure if that was true) All my friends are in love And when they say ""Oh-oh"""
"'Cause you're a sky, 'cause","'Cause you're a sky, 'cause I don't know what it's like to wake up in the morning With your eyes wide open (I'm not so sure) You've been thinking about me for some time But now we can go back and look at each other again And all of these things are coming together So much more than ever before We could never have known that there was something"
"Oho, oho, oho, oho, oho","Oho, oho, oho, oho, oho I don't know what's going on in my mind You're the only one who knows how to make me feel Like you've been here for a long time And we'll never see it again"
You touch me and it's,"You touch me and it's like a kiss, but I don't know what to say 'Cause you're the only one in this world You've been here for so long (I'm not even close) And all of my friends are on your side We'll never see each other again"
"I'm good, I'm good, I'm","I'm good, I'm good, I'm the only one who doesn't want to be a part of my life But there's something in your heart that makes me feel like you've been here for so long You'll never know what we're going through 'Cause this is how it all ends up So why not just go back and try again?"
It was great at the,"It was great at the back of my mind, but I don't know what it's like to be in a place where you can get away from your friends and family You're so much more alive now than ever before We've been living together forever And we'll never see each other again"
"Your eyes, so crisp, so","Your eyes, so crisp, so bright You can't wait for the sun to shine It's just a matter of time when you're on your own I've been thinking about it all my life (I'm not too far away from this place) My heart is beating faster than ever before The only thing that keeps me up at night When we go out and play with each other We'll be"
More than just a dream,"More than just a dream, I don't know what it's like to be alone You're the only one who can tell me that you've got your heart set on fire And all of my friends and family have been in love with each other for so long (I'm not sure if this is true)"
I'm not a hopeless romantic,"I'm not a hopeless romanticist, I don't know what it's like to fall in love with someone else You're the only one that can make you feel good about me (Oh yeah)"
Do you get the feeling,"Do you get the feeling from me? I don't know what it's like to live in a world where there is no one who can stand up and say 'No, we're not here for this' You've got your hands on my shoulder (I'll be fine with that) My heart goes out of control right now How much time has gone by So many things have been left behind"
Stepping out at the lights,"Stepping out at the lights I don't know what to do, but it's been a long time since you've seen me on my own"
I've been tryin' to keep,"I've been tryin' to keep me alive for a long time, and I don't know what's going on in my mind If you're the one who gets it all out of your head The only thing we can do is make sure that noone else will ever let us go We'll never see each other again 'Cause our lives are so much more than they were last night And"
"Girl, tell me what you're","Girl, tell me what you're gonna do 'Cause I don't want to be a part of my life So let's get it outta the way We've been together for years And we know each other pretty much every single day (Yeah) She said she was in love with her ex-boyfriend and he'd say ""Come on baby girl""ein' all this time"
You say love is messed,"You say love is messed up, you don't know what it's like to be alone in your life You're the only one that can get me out of my head I've been thinking about myself for a long time (I'm going back and forth again) It feels so much better now There are no more than two hundred thousand people on this planet And we'll never see each other But"
I know that you say,"I know that you say it all the time, but I don't want to be a part of my life But there's no doubt in your mind You're not gonna let me down 'Cause we've been together for so long We'll never see each other again"
There's a love between us,"There's a love between us And you're the one who makes me feel like I've been through it all my life But we can't get away from each other We'll never be together again 'Cause there are so many things that need to change in our lives, no matter how they turn out So let them go and find another way To make your dreams come true (Oh-oh"
"If you want my future,","If you want my future, I don't know what it's like to be the only one in your life You've been waiting for a long time So let me go and get out of this world We'll never see again But we're gonna live with each other 'Cause our lives will change forever And every single thing that matters is so much better than anything else' (I'm not sure"
"Oh, I know why you're","Oh, I know why you're trying to make me feel like it's just a matter of time (I don't wanna get caught up in the moment) Oh-huh!"
The sun is going down,"The sun is going down, and it's coming back to me I don't know what you're gonna do for the rest of my life But we'll never be together again We've been living in a world where no one can ever get away from each other And every time they say ""I'm not alone"" The only thing that makes our lives better than anything else There are so many things"
My baby loves me My,"My baby loves me My love is so much more than I've been waiting for a long time, but now it's all over my mind You don't know what you're gonna do When we get to the end of our lives We'll never see each other again"
I'm at a party I,"I'm at a party I don't know what it's like to be alone When you're in the middle of your life You've been waiting for me So many things that make up my mind How much time can we spend with each other Oh, and how long will this last?"
Ask me what I did,"Ask me what I did in the first place (I don't know) What's wrong with my life? Why do you want to be a part of this world?"""
It's no fun being stuffed,"It's no fun being stuffed in the back of my mind I don't know what you're talking about, but it makes me feel like someone else You've got to take a look at your friends' faces and tell them that they'd be better off if we both were together We'll never see each other again"
"So I'm a complicated motherfucker,","So I'm a complicated motherfucker, don't you know what it's like to fall in love with somebody else? You're the only one that can get me out of my head (I've been there for more than years) And then we go back and look at each other 'til they say ""Oh yeah"" We'll never be together again But this whole thing is so"
"Lately, I've been, I've been","Lately, I've been, I've been trying to figure out what's going on in my mind (I don't know) But when you look at it from the other side of your head You're looking for a reason Why is there something wrong with me?"
Darkness bring out our emotions,"Darkness bring out our emotions, but I don't know what it's like to be a part of your life You're the only thing in my mind that can make me feel good When you look back and think about how we've been through so many years We'll never see this again"
"People like me, we feel","People like me, we feel the same way We've been together for a long time Don't you know what's going on in my head? I'm just trying to get out of this mess You're not gonna let it go 'Cause there are so many things that no one can ever say They'll never be your friends But they will always come and play with each other (Oh-oh"
A simple band of gold,"A simple band of gold that you've been waiting for You're the only one who can keep me alive And I don't want to waste your time, no matter how long it takes To stay in touch with a stranger Who knows what's going on?"
"Daddy was dumb, said that","Daddy was dumb, said that I don't care what you say 'Cause it's so hard for me to be a part of my life (I'm not the only one)"
Will you ever love this,"Will you ever love this place? I don't really know what it's like to be alone You're the only one that can take care of me Oh-oh, look at my eyes and say ""I've been dreaming for a long time"""
Wondering where to begin Loneliness,"Wondering where to begin Loneliness is the only thing I've ever seen in my life, it's all just a matter of time (I don't know what you're talking about)"
"Late night, your eyes fell","Late night, your eyes fell out of my mind 'Cause I don't know what it's like to be alone in this world You're the only one who can make me feel that way When you've been with us for a long time Your love is so much more than we ever thought We'll never see each other again (I'm not surein' at all) Oh-oh"
She just wants to be,"She just wants to be a part of my life But I don't know what you're gonna do 'Cause it's all too easy for me To live in the same place We've been living with each other since we were two years apart And every time she said, ""I'm not going away"" (Oh-oh) She'll never give up on her own and no one will ever"
"Once upon a time, not","Once upon a time, not only do you know what it's like to be in love with another man You're the one that I've been dreaming about for so long Don't get me wrong (I'm sorry) Never let go of your heart We'll never see each other again"
I was so high I,"I was so high I don't know what's going on in my head But you're the one that needs to be taken away from me 'Cause we've got a lot of problems right now (Yeah, yeah)"
I met up with an,"I met up with an old man who said, 'Don't you know what I'm talking about? It's just a matter of time for me to see it in your eyes.'"
My first kiss went a,"My first kiss went a long way, but I don't know what it's like to be alone with someone else You're the only one in your life that you can trust Your love is so much more than anything we've ever had (I'm not gonna lie) My heart goes out of my head and says ""Oh-oh"" And then she tells me 'Come on baby! Come"
When I look into your,"When I look into your eyes, it's hard to see what you've been waiting for You're looking at me with a smile on my face (I don't know if this is true or not) And when the sun goes down and we go out of our way We'll never be back together 'Cause no one can stop us from falling apart Cause there are so many things in life that"
"Oh, he treats me with","Oh, he treats me with the same kind of love And I don't know what it's like to be in a situation where you're feeling so much better than we've ever been (I'm sorry for my heart)"
Is it still called anxiety,"Is it still called anxiety? I don't know what to say It's just a matter of time Now that you've got your mind set up for the next day You're not gonna let me go 'Cause there are so many people in this world Whoa, how can we get away from each other?"""
Da be da be da,"Da be da be da give me all the love I've been waiting for a long time If you don't know what it's like to live your life in this world You're so much more than one million miles away from home (I'm not even close) So far, there are only two things that we can do right now. One thing is clear: We will never let go of"
Got my head in the,Got my head in the air I don't know what to do It's just a matter of time You've got your hands on me and you'll never let it go (I'm sorry)
Running feet Sound of seas,"Running feet Sound of seas running up in the air I can't tell you what it's like to be alone You've been dreaming about your life for a long time (I'm not sure if this is true, but we'll find out soon)"
A scrub is a guy,"A scrub is a guy who doesn't seem to know what he's talking about, but I'm not sure if you yourself for the first time"
"Jetlag, been in a state","Jetlag, been in a state of shock for the past I don't know what it's like to be on your own (I'm not sure if you're with me) 'Cause we've got so many people out there who wanna talk about how they can get away from each other So let us go home and look back at all those years that went through my whole life And now"
"Fatal, this attraction Yeah, we","Fatal, this attraction Yeah, we don't know what to do It's just a matter of time And I've been thinking about it in my head for years (I'm not sure if you're right or wrong) But the fact is that there are so many people who can get away from each other So let me go and see where they come From here on 'Cause no one knows"
"I miss the fire, I","I miss the fire, I don't know what you're gonna do It's just a matter of time for me to get back on my feet The only thing that matters is how many times we've been with each other We'll never go through it again 'Cause no one will ever stop us from falling in love'"
"Dearly beloved, if this love","Dearly beloved, if this love turns out to be the only thing I've been thinking about for a long time (I don't know what it's like)"
Where should we run to?,"Where should we run to? I don't know what's going on in my mind But you're the one who told me it was just a matter of time Oh, yeah!"
"Hey Havana, ooh na-na (Ayy)","Hey Havana, ooh na-na (Ayy) I don't know what it's like to be a part of my life But you're the only one who can make me feel good 'Cause we've got so many people in this world Who are there? Where do they come from?"""
I took her out It,"I took her out It's been a long day, but I don't know what it feels like to be with You're the only one who can make me feel that way All of my friends and family are still waiting for you"
Who am I to judge,"Who am I to judge? Don't you know what's going on in my head?"" She said, ""I've been thinking about it for a long time."""
I won't be somebody else,"I won't be somebody else 'Cause I'm the only one who knows what you're gonna do It's just a matter of time You've got to get me on your own, and we'll never let it go"
"Freestyler, rock the microphone Straight","Freestyler, rock the microphone Straight out of my head I can't tell you what it feels like to live in a world where no one cares What's wrong with me?"
"A white house, a white","A white house, a white car I don't know what it's like to be alone in your life But you're the only one who can make me feel good You've been waiting for us all night 'Cause my heart is full of love And when we go out on our own We'll never see each other again"
Too Fragile -Jyodan- I'm a,"Too Fragile -Jyodan- I'm a girl, you know what it's like to be in your life You're the only one who can't get me out of my mind 'Cause we've got so many things on our minds We'll never see each other again"
I used to bite my,"I used to bite my tongue, but now I don't know what it feels like when you're in the middle of your life It's been a long time since we got our hands on"
You had a bed made,"You had a bed made of me, but I don't know what it's like to fall in love with someone you've never met before You're the only one who can make your dreams come true"
"Face up, untouched, gazing at","Face up, untouched, gazing at you with a smile on your face I don't know what it's like to be alone in this world You're the only one who can make me feel good And we'll never see each other again We've been together for more thane"
I ain't got no time,"I ain't got no time in my life But I'm not gonna let you down 'Cause it's hard for me to be alone You're the only one who can take care of each other And this is what we've been through So far, so many people have come and gone With a smile on their face They'll never know where they came from (Oh-oh) Let them go"
NA The drink you spilt,"NA The drink you spilt, I don't know what it's like to be a part of my life You're the only one who can make me feel good about myself (I've been in this world for so long)"
And it still ain't a,"And it still ain't a good time to get out of my way And I'll never let you down You're the only one who can hold me back There's no such thing as love in your heart 'Cause this is what we've been waiting for all our lives (I'm gonna be here tonight) Oh-ooh, baby!"
My man says I'm a,"My man says I'm a fool, but you don't know what it's like to be with someone else You're the only one who can get me out of my way 'Cause there are so many more people in this world than we ever knew We'll never see each other again (I've got no idea)"
Here we stand Worlds apart,"Here we stand Worlds apart, there's nothing to lose in the way of life I don't know what you're thinking about You've been waiting for a long time Let me get it all outta my head and say goodbye We'll never see each other again The only thing that can be done right now is getting your heart back on track It feels so much more like an eternity than ever before"
"Cheated and lied, broken so","Cheated and lied, broken so I don't know what it's like to live in a world where you're the only one You've been waiting for me all my life (I just wanna be your best friend) 'Cause we'll never see each other again All of our lives are made up by people who make us fall apart And every time they say ""Oh-ooh"" or"
All along the Western front,"All along the Western front lines, I don't know what it's like to live in a world where you're so far away from me 'Cause there is no one else on my mind right now (I'm sorry) All of your friends and family have been talking about how we can make our lives better And when they say ""Oh yeah"" or ‘oh-huh’"
The feeling's gonna fade in,"The feeling's gonna fade in the morning But I don't know what you're going to say 'Cause we've got a lot of people out there Whoa-happin' it for me? (Yeah, yeah)"
Party girls don't get hurt,"Party girls don't get hurt in the way they used to be, but I know it's just a matter of time (I'm not sure what you're talking about)"
Back against the wall There,"Back against the wall There's nothing you can do to make me feel like I've been around for a long time Don't let it slip in my head You know that this is not what we're going through right now (I'm gonna go back and forth) We'll never be together again, no one will ever see each other 'Cause our lives are so different than those of us And"
"Baby, don't understand Why we","Baby, don't understand Why we're stuck in the middle of it All you need to know is that I've been here for a long time And there's no one better than me (I'm not gonna lie)"
Look at what you've done,"Look at what you've done to me 'Cause I don't know if it's good enough You're the only one who can take care of us All we need is a smile on your face (Yeah, yeah)"
Starin' at two different views,"Starin' at two different views I don't know what it's like to be a part of your life But if you're in love with someone else, then why not?"
Call above the atmosphere Kept,"Call above the atmosphere Kept right in front of me 'Cause I don't know what it's like to be with You're not alone, but you've been around for a long time The only thing we can do is make your dreams come true We'll never see each other again"
I'm lost when I try,"I'm lost when I try to get you out of the way You don't know what's going on in my head But we're not gonna let it go away We've been waiting for a long time, but no one will ever see us again"
"So if you're lonely, you","So if you're lonely, you don't know what it's like to be alone in the middle of a night And I'll never let myself down 'Cause we've been living this way for so long (I'm not gonna give up) Let me go and get my hands on your feet Oh-oh!"
Money rains from the sky,"Money rains from the sky, but I don't know what it's like to be a part of your life When you're not in love with someone else You've been on my mind for-meets me So much more than we ever thought We'll never see each other again"
"Plug in the mic, open","Plug in the mic, open your eyes and tell me how you're feeling It's just a matter of time I don't know what to do with it (I've been thinking about this for so many years) My mind is always on my head The only thing that will ever change You'll never be alone Oh-ooh!"
I hear your heart beat,"I hear your heart beat, but I don't know what it's like to live in a world where you're the only one You've been waiting for me all my life And so many nights have come and gone So much more than we ever thought We'll never get back together again"
Look at what you started,"Look at what you started to do in the first place, and I can't help but feel that it's been a long time since You're so far away from me (I'm sorry)"
Who am I? Someone that's,"Who am I? Someone that's going to make me fall in love with you (I don't know how it feels) You're the only one who can change your mind, and we'll be together for a long time"
Woman moaning sounds VHS Sex,"Woman moaning sounds VHS Sexing in the back of my head I can't tell you what it's like to be alone You've been dreaming about me for a long time (I'm not gonna lie) She said, ""You're so beautiful"""
"I'm so alone, nothing feels","I'm so alone, nothing feels right to me But I don't know what's going on in my mind You're the only one that can make it feel like you've been around for a long time And we'll never be together again (Oh yeah)"
I know you don't get,"I know you don't get what it takes to be a good man You're the one that makes me feel like I'm in love With your eyes wide open, there's no way we could have been more than two years ago We'll never let go of this dream come true My heart is set on fire and my life will change forever Oh-huh!"
You feel it all around,"You feel it all around me And I don't know what you're gonna doin' It's just a matter of time You've got to change your mind 'Cause we'll never see each other again (Yeah, yeah) The only thing that matters in the world right now is love and nothing else"
Watch the summer fade away,"Watch the summer fade away Don't you know what it's like to be alone? I've been in love with my friends for a long time, but they never let me down (I'm not sure if that was true) My heart is beating out of control No one else has ever done so much better than when we were together We're just two miles from each other Oh-ooh"
No one wants to listen,"No one wants to listen, I don't know what you're talking about But it's just a matter of time 'Cause we've been living in this world for the past twenty-five years And there are no other things that can keep us from falling apart We'll never get back together again (I'm not kidding)"
Ooh They say be one,"Ooh They say be one o'clock in the morning I don't know what you're thinking 'Cause it's just a matter of time for us to come together And we'll never let go We've been so busy with each other (Oh, oh) So many things that make me feel like nothing is ever going away For all my friends and loved ones Who are they? People who"
Thoughts of you and me,"Thoughts of you and me, I don't know what it's like to be alone You're the only one who can make a difference in my life (I've been around for more than two years now) And when we get too far away from each other 'Cause there are so many things that do not matter How much time is wasted on your bedtime? Oh-huh!"
"Do you mean, do you","Do you mean, do you? I don't know what it's like to be alone in a room with your friends You're the only one who can take care of me 'Cause we've been living together for so long We'll never see each other again (I'm not gonna lie) Come on and say ""Oh-oh"" My heart is racing right now And my eyes are turning"
"La-la-la-la, la-la-la-la La-la-la-la, la-la She","La-la-la-la, la-la-la-la La-la-la-la, la-la She's got a lot of things on her mind And I don't want to be the only one But this is what you're gonna do 'Cause she wants it all up in my head So let me know that we've been together for some time (Yeah)"
Hey Hey Hey Aaaaaah Hey,"Hey Hey Hey Aaaaaah Hey, I don't know what you're talking about But it's just a matter of time for me to get my head outta here 'Cause there is no one else in the world right now And we've got so many things on our mind We'll never see each other again"
"Put your cigarette out, know","Put your cigarette out, know what it's like to be in front of me And I can't help but wonder if you're the only one?"
